"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"Greenbelt Historic District","A relic of FDR's brief foray into utopian urban planning."," Maryland","Greenbelt","39.0006","-76.8805","24462","/places/greenbelt-historical-district"
"Union Arch Bridge","The bridge's controversial plaque (once again) honors Confederate President Jefferson Davis."," Maryland","Cabin John","38.9728","-77.1487","20265","/places/union-arch-bridge"
"USDA Rammed Earth House","This suburban house is made of dirt, and almost sparked a revolution in home construction."," Maryland","Cabin John","38.9763","-77.1527","23866","/places/usda-rammed-earth-pilot-house"
"U.S.S. Agerholm Model","This 16-foot, intricately detailed model of the Gearing-class destroyer has been called the most detailed model ship ever built."," Maryland","Annapolis","38.9847","-76.4846","19950","/places/agerholm-model"
"World's Largest Deadweight Machine","The U.S. government built the million-pound stack of steel during the Space Race."," Maryland","Gaithersburg","39.1342","-77.2185","22787","/places/worlds-largest-deadweight-machine"
"Congressional Country Club","Proto-CIA agents trained with grenades in the sand traps and fired machine guns from the fairways."," Maryland","Bethesda","38.9963","-77.1764","24299","/places/congressional-country-club"
"Woodrow Wilson Bridge","This rare triple-jurisdiction drawbridge passes through Virginia, Maryland, and Washington, D.C."," Maryland","Fort Washington","38.7934","-77.0317","20648","/places/woodrow-wilson-bridge"
"Naval Surface Warfare Center","This massive swimming pool is the high tech home to the human-powered submarine races."," Maryland","Bethesda","38.974","-77.1914","23979","/places/naval-surface-warfare-center"
"Havre de Grace Decoy Museum","The Decoy Capital of the World."," Maryland","Havre de Grace","39.5397","-76.0869","2210","/places/havre-de-grace-decoy-museum"
"Super PACyderm","An allegorical sculpture in Maryland wears the artist’s politics on its trunk."," Maryland","Silver Spring","39.0646","-76.9993","21914","/places/super-pacyderm"
"Fell Family Cemetery","Wedged between two sets of row houses is an awkwardly located family graveyard."," Maryland","Baltimore","39.282","-76.5945","25516","/places/fells-family-cemetery"
"Beaver Dam","A swimming hole in the historic industrial quarry that supplied the marble for the Baltimore Washington Monument."," Maryland","Cockeysville","39.4793","-76.6556","21349","/places/beaver-dam"
"Into the Woods","The wooded estate of the Forest Service employee responsible for D.C.’s cherry blossom trees."," Maryland","Chevy Chase","39.004","-77.0806","22146","/places/into-the-woods"
"FDR Smokestack Memorial","The elevator hidden in a smokestack on Roosevelt's yacht now serves as a monument to the former president."," Maryland","Cambridge","38.5756","-76.0738","24675","/places/fdr-smokestack-memorial"
"Bucktown Village Store","This 1830s store is believed to be the site of Harriet Tubman's first stand."," Maryland","Cambridge","38.4591","-76.0307","26846","/places/bucktown-village-store"
"Madonna of the Trail","She stares out across six lanes of traffic, clutching a musket and infant with determination."," Maryland","Bethesda","38.9839","-77.0942","20488","/places/madonna-of-the-trail"
"Walter Reed National Military Medical Center","FDR's Art Deco hospital tower was hopelessly inefficient."," Maryland","Bethesda","39.0007","-77.0947","23116","/places/walter-reed-national-military-medical-center"
"One-Million-Liter Test Sphere","This four-story steel sphere in Maryland was used to test biological weapons."," Maryland","Frederick","39.4353","-77.4291","26217","/places/onemillionliter-test-sphere"
"Pauli Bellet Foundation","One of the largest collections of Catalan literature and cultural materials outside of Spain, created by a community of 1960s expats."," Maryland","Kensington","39.0277","-77.0744","19761","/places/pauli-bellet-foundation"
"Old Trinity Church","The United States' oldest Episcopal church still in active use."," Maryland","Woolford","38.4985","-76.1602","28978","/places/old-trinity-church"
"Maryland's 3rd Congressional District","A winding district gerrymandered into the shape of a mantis."," Maryland","Halethorpe","39.2389","-76.6812","18893","/places/marylands-3rd-congressional-district"
"Bust of the 'Homeless Mayor'","A tribute to the beloved, kind-hearted ""homeless mayor"" of Silver Spring."," Maryland","Silver Spring","38.9917","-77.0273","28417","/places/homeless-mayor-memorial-bust"
"Enchanted Forest Theme Park","Remnants of a storybook amusement park hidden behind a strip mall."," Maryland","Ellicott City","39.2871","-76.8031","4270","/places/enchanted-forest-amusement-park"
"Geppi's Entertainment Museum","Walk through the history of American pop culture."," Maryland","Baltimore","39.2836","-76.6197","3943","/places/geppi-s-entertainment-museum"
"Fell's Point Maritime Museum","A collection of artifacts from Maryland's maritime past."," Maryland","Baltimore","39.2823","-76.5917","21478","/places/fells-point-visitor-center-maritime-museum"
"Mapparium","An enormous, inside-out glass globe built in 1935."," Massachusetts","Boston","42.3455","-71.0868","185","/places/mapparium"
"The Witch House of Salem","One of the only structures left with direct ties to the Salem witchcraft trials of 1692."," Massachusetts","Salem","42.5215","-70.8989","699","/places/witch-house-salem"
"Warren Anatomical Museum","Boston medical museum featuring the skull of famous medical case Phineas Gage."," Massachusetts","Boston","42.3352","-71.1038","250","/places/warren-anatomical-museum"
"Danvers State Hospital","Basis for H.P. Lovecraft's horror stories and Batman's Arkham Asylum, now a horrifying condo."," Massachusetts","Danvers","42.5824","-70.9775","700","/places/cemetery-danvers-hospital-criminally-insane"
"Forest Hills Cemetery","A beautiful Victorian cemetery complete with miniature village."," Massachusetts","Boston","42.2953","-71.1061","3615","/places/forest-hills-cemetery"
"Bodega","This upscale streetwear store is hidden behind a fake Snapple machine in the back of a deli."," Massachusetts","Boston","42.3455","-71.0865","11814","/places/bodega"
"Isabella Stewart Gardner Museum (The Gardner)","Two thousand artifacts from around the world collected by one woman with an addiction."," Massachusetts","Boston","42.3382","-71.0989","2783","/places/isabella-stewart-gardner-museum"
"Boston Athenaeum Skin Book","A morbid secret lies hidden within the beautiful walls of the Boston Athenaeum."," Massachusetts","Boston","42.3581","-71.0623","422","/places/boston-athenaeum-skin-book"
"Lizzie Borden Bed and Breakfast and Museum","Enjoy an overnight at an old haunted B&B site of the Borden family murders."," Massachusetts","Fall River","41.7005","-71.155","4224","/places/lizzie-borden-bed-and-breakfast-and-museum"
"Caffe Vittoria","The oldest Italian cafe in Boston, this spot also serves as a veritable museum of vintage coffee ephemera."," Massachusetts","Boston","42.364","-71.0543","5136","/places/caffe-vittoria"
"Hammond Castle Museum","An eccentric inventor's castle home with its own indoor weather system."," Massachusetts","Gloucester","42.586","-70.6926","969","/places/hammond-castle-museum"
"Museum of Bad Art","Museum dedicated to awful artwork."," Massachusetts","Somerville","42.3967","-71.1231","725","/places/museum-bad-art"
"Ancient Crypt","1100 souls found their resting place in the basement of Old North Church."," Massachusetts","Boston","42.3665","-71.0543","5132","/places/ancient-crypt"
"Edgar Allan Poe Square","The Boston square dedicated to the dark poet who was born nearby."," Massachusetts","Boston","42.3523","-71.0673","4541","/places/edgar-allan-poe-square"
"Count Orlok’s Nightmare Gallery","A collection of full-size movie monsters opened to the public."," Massachusetts","Salem","42.5214","-70.8949","4653","/places/count-orlok-s-nightmare-gallery"
"Boston's Old Burying Grounds","Macabre headstones carved with winged skulls, dancing skeletons, and pithy reminders of impending death."," Massachusetts","Boston","42.3573","-71.0613","662","/places/boston-s-old-burying-grounds"
"Boston's Old Burying Grounds","Macabre headstones carved with winged skulls, dancing skeletons, and pithy reminders of impending death."," Massachusetts","Boston","42.3573","-71.0613","662","/places/boston-s-old-burying-grounds"
"The Ether Dome","19th-century operating theatre in which the use of ether was first demonstrated - plus, a skeleton and a mummy!"," Massachusetts","Boston","42.3624","-71.0698","800","/places/ether-dome"
"House of the Seven Gables","The 340-year-old house that inspired the classic Nathaniel Hawthorne novel."," Massachusetts","Salem","42.5218","-70.8835","4525","/places/house-seven-gables"
"Emperor's Garden Restaurant","Boston's Best Dim Sum Housed in a Grand Old Theater."," Massachusetts","Boston","42.3515","-71.0628","1346","/places/empire-or-emperors-garden-restaurant"
"Salem Village Witchcraft Victims Memorial","Memorial of the Salem witchcraft hysteria in the town of Danvers, where it all began."," Massachusetts","Danvers","42.5653","-70.9594","4616","/places/salem-village-witchcraft-victims-memorial"
"Forbes Pigment Collection","The thousands of shades on display — some toxic, others impossibly rare — are a library of more than just color."," Massachusetts","Cambridge","42.3742","-71.1141","16656","/places/forbes-pigment-collection"
"Museum of Modern Renaissance","This former Masonic hall has been turned into an art project that uses even more metaphysical iconography."," Massachusetts","Somerville","42.3999","-71.118","10343","/places/museum-of-modern-renaissance"
"Kelleher Rose Garden","Boston's own secret garden, hidden in the heart of the city."," Massachusetts","Boston","42.3419","-71.0949","19497","/places/kelleher-rose-garden"
"Harvard Museum of Natural History","Three prestigious academic collections come together to create a world-class natural history museum."," Massachusetts","Cambridge","42.3789","-71.1152","9348","/places/harvard-museum-of-natural-history"
"Dogtown & Babson Boulder Trail","A New England ghost town features a trail of boulders etched with intriguing life lessons."," Massachusetts","Gloucester","42.6364","-70.6611","1002","/places/dogtown-babson-words-rocks"
"Bash Bish Falls","One of the most scenic falls in Massachusetts has a history of death and grim legend."," Massachusetts","Mount Washington","42.1148","-73.4929","14123","/places/bash-bish-falls"
"Medfield State Hospital","Unlike other abandoned asylums this empty institution welcomes visitors, just don't go in the buildings."," Massachusetts","Medfield","42.2133","-71.3361","12620","/places/medfield-state-hospital-3"
"Franklin Park's Overlook Shelter Ruins","The often-overlooked ruins of one of the first buildings designed by famous landscape architect Frederick Olmsted."," Massachusetts","Boston","42.3082","-71.097","17222","/places/franklin-parks-overlook-shelter-ruins"
